ENDO,MICRO,HAPI,negCTRL,posCTRL,dose_ug,fluorescence
TRUE,TRUE,FALSE,FALSE,TRUE,0,22234
TRUE,TRUE,FALSE,FALSE,TRUE,0,19273
TRUE,TRUE,FALSE,FALSE,TRUE,0,20080
TRUE,TRUE,FALSE,FALSE,TRUE,0,18694
TRUE,TRUE,FALSE,FALSE,TRUE,0,25139
TRUE,TRUE,FALSE,FALSE,TRUE,0,20578
TRUE,TRUE,FALSE,FALSE,TRUE,0,29959
TRUE,TRUE,FALSE,FALSE,TRUE,0,24391
TRUE,TRUE,FALSE,FALSE,TRUE,0,26211
TRUE,TRUE,FALSE,FALSE,TRUE,0,23566
TRUE,TRUE,FALSE,FALSE,TRUE,0,22757
TRUE,TRUE,FALSE,FALSE,TRUE,0,20052
TRUE,TRUE,FALSE,FALSE,TRUE,0,31986
TRUE,TRUE,FALSE,FALSE,TRUE,0,23156
TRUE,TRUE,FALSE,FALSE,TRUE,0,32998
TRUE,TRUE,FALSE,FALSE,TRUE,0,32580
TRUE,TRUE,FALSE,FALSE,TRUE,0,32031
TRUE,TRUE,FALSE,FALSE,TRUE,0,29331
TRUE,TRUE,FALSE,FALSE,TRUE,0,28489
TRUE,TRUE,FALSE,FALSE,TRUE,0,29474
TRUE,TRUE,FALSE,FALSE,TRUE,0,27637
TRUE,TRUE,FALSE,FALSE,TRUE,0,29485
TRUE,TRUE,FALSE,FALSE,TRUE,0,27766
TRUE,TRUE,FALSE,FALSE,TRUE,0,26336
TRUE,TRUE,FALSE,FALSE,TRUE,0,22083
TRUE,TRUE,FALSE,FALSE,TRUE,0,20900
TRUE,TRUE,FALSE,FALSE,TRUE,0,18552
TRUE,TRUE,FALSE,FALSE,TRUE,0,17716
TRUE,TRUE,FALSE,FALSE,TRUE,0,28754
TRUE,TRUE,FALSE,FALSE,TRUE,0,32544
TRUE,TRUE,FALSE,FALSE,TRUE,0,27787
TRUE,TRUE,FALSE,FALSE,TRUE,0,29397
TRUE,TRUE,FALSE,FALSE,TRUE,0,23211
TRUE,TRUE,FALSE,FALSE,TRUE,0,23446
TRUE,TRUE,FALSE,FALSE,TRUE,0,23025
TRUE,TRUE,FALSE,FALSE,TRUE,0,19079
TRUE,TRUE,FALSE,FALSE,TRUE,0,31873
TRUE,TRUE,FALSE,FALSE,TRUE,0,28874
TRUE,TRUE,FALSE,FALSE,TRUE,0,30249
TRUE,TRUE,FALSE,FALSE,TRUE,0,33267
TRUE,TRUE,FALSE,FALSE,TRUE,0,29248
TRUE,TRUE,FALSE,FALSE,TRUE,0,27878
TRUE,TRUE,FALSE,FALSE,TRUE,0,26723
TRUE,TRUE,FALSE,FALSE,TRUE,0,25939
TRUE,TRUE,FALSE,FALSE,FALSE,0,11347
TRUE,TRUE,FALSE,FALSE,FALSE,0,10864
TRUE,TRUE,FALSE,FALSE,FALSE,0,10589
TRUE,TRUE,FALSE,FALSE,FALSE,0,10189
TRUE,TRUE,FALSE,FALSE,FALSE,0,9404
TRUE,TRUE,FALSE,FALSE,FALSE,0,9299
TRUE,TRUE,FALSE,FALSE,FALSE,0,8783
TRUE,TRUE,FALSE,FALSE,FALSE,0,8700
TRUE,TRUE,FALSE,FALSE,FALSE,0,12088
TRUE,TRUE,FALSE,FALSE,FALSE,0,12930
TRUE,TRUE,FALSE,FALSE,FALSE,0,11632
TRUE,TRUE,FALSE,FALSE,FALSE,0,10409
TRUE,TRUE,FALSE,FALSE,FALSE,0,10239
TRUE,TRUE,FALSE,FALSE,FALSE,0,9719
TRUE,TRUE,FALSE,FALSE,FALSE,0,11148
TRUE,TRUE,FALSE,FALSE,FALSE,0,10697
TRUE,TRUE,FALSE,FALSE,FALSE,0,12470
TRUE,TRUE,FALSE,FALSE,FALSE,0,11981
TRUE,TRUE,FALSE,FALSE,FALSE,0,13026
TRUE,TRUE,FALSE,FALSE,FALSE,0,12689
TRUE,TRUE,FALSE,FALSE,FALSE,0,13120
TRUE,TRUE,FALSE,FALSE,FALSE,0,12303
TRUE,TRUE,FALSE,FALSE,FALSE,0,12316
TRUE,TRUE,FALSE,FALSE,FALSE,0,13633
TRUE,TRUE,FALSE,FALSE,FALSE,0,11569
TRUE,TRUE,FALSE,FALSE,FALSE,0,12742
TRUE,TRUE,FALSE,FALSE,FALSE,0,11181
TRUE,TRUE,FALSE,FALSE,FALSE,0,10769
TRUE,TRUE,FALSE,FALSE,FALSE,0,9970
TRUE,TRUE,FALSE,FALSE,FALSE,0,9363
TRUE,TRUE,FALSE,FALSE,FALSE,0,9588
TRUE,TRUE,FALSE,FALSE,FALSE,0,10401
TRUE,TRUE,FALSE,FALSE,FALSE,0,9995
TRUE,TRUE,FALSE,FALSE,FALSE,0,10384
TRUE,TRUE,FALSE,FALSE,FALSE,0,9798
TRUE,TRUE,FALSE,FALSE,FALSE,0,9473
TRUE,TRUE,FALSE,FALSE,FALSE,0,9845
TRUE,TRUE,FALSE,FALSE,FALSE,0,9225
TRUE,TRUE,FALSE,FALSE,FALSE,0,9945
TRUE,TRUE,FALSE,FALSE,FALSE,0,8504
TRUE,TRUE,FALSE,FALSE,FALSE,0,12124
TRUE,TRUE,FALSE,FALSE,FALSE,0,12200
TRUE,TRUE,FALSE,FALSE,FALSE,0,12819
TRUE,TRUE,FALSE,FALSE,FALSE,0,13622
TRUE,TRUE,FALSE,FALSE,FALSE,0,11437
TRUE,TRUE,FALSE,FALSE,FALSE,0,11728
TRUE,TRUE,FALSE,FALSE,FALSE,0,11680
TRUE,TRUE,FALSE,FALSE,FALSE,0,11536
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,12571
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13604
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,12736
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,11633
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,11799
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,11286
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,10844
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,9867
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,12613
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,12928
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,12133
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13603
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,10509
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,9726
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,10511
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,11446
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13397
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13093
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13421
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,12195
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13229
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,12897
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13928
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13132
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,14947
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,14404
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,14201
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,15905
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13165
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13549
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,11822
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,11098
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,16017
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,16061
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,13644
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,12980
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,12069
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,11567
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,11134
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,10574
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,16713
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,16063
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,16115
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,17001
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,15506
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,15342
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,15522
TRUE,TRUE,FALSE,FALSE,FALSE,0.002,14061
TRUE,TRUE,FALSE,FALSE,FALSE,1,12082
TRUE,TRUE,FALSE,FALSE,FALSE,1,11935
TRUE,TRUE,FALSE,FALSE,FALSE,1,10532
TRUE,TRUE,FALSE,FALSE,FALSE,1,11010
TRUE,TRUE,FALSE,FALSE,FALSE,1,9346
TRUE,TRUE,FALSE,FALSE,FALSE,1,9451
TRUE,TRUE,FALSE,FALSE,FALSE,1,9452
TRUE,TRUE,FALSE,FALSE,FALSE,1,9043
TRUE,TRUE,FALSE,FALSE,FALSE,1,13341
TRUE,TRUE,FALSE,FALSE,FALSE,1,19988
TRUE,TRUE,FALSE,FALSE,FALSE,1,13734
TRUE,TRUE,FALSE,FALSE,FALSE,1,14071
TRUE,TRUE,FALSE,FALSE,FALSE,1,13769
TRUE,TRUE,FALSE,FALSE,FALSE,1,12557
TRUE,TRUE,FALSE,FALSE,FALSE,1,14669
TRUE,TRUE,FALSE,FALSE,FALSE,1,12014
TRUE,TRUE,FALSE,FALSE,FALSE,1,13091
TRUE,TRUE,FALSE,FALSE,FALSE,1,13074
TRUE,TRUE,FALSE,FALSE,FALSE,1,12302
TRUE,TRUE,FALSE,FALSE,FALSE,1,12534
TRUE,TRUE,FALSE,FALSE,FALSE,1,12654
TRUE,TRUE,FALSE,FALSE,FALSE,1,12116
TRUE,TRUE,FALSE,FALSE,FALSE,1,10186
TRUE,TRUE,FALSE,FALSE,FALSE,1,12606
TRUE,TRUE,FALSE,FALSE,FALSE,1,16610
TRUE,TRUE,FALSE,FALSE,FALSE,1,15836
TRUE,TRUE,FALSE,FALSE,FALSE,1,16549
TRUE,TRUE,FALSE,FALSE,FALSE,1,13655
TRUE,TRUE,FALSE,FALSE,FALSE,1,13470
TRUE,TRUE,FALSE,FALSE,FALSE,1,13179
TRUE,TRUE,FALSE,FALSE,FALSE,1,12771
TRUE,TRUE,FALSE,FALSE,FALSE,1,11375
TRUE,TRUE,FALSE,FALSE,FALSE,1,15833
TRUE,TRUE,FALSE,FALSE,FALSE,1,15353
TRUE,TRUE,FALSE,FALSE,FALSE,1,17562
TRUE,TRUE,FALSE,FALSE,FALSE,1,15018
TRUE,TRUE,FALSE,FALSE,FALSE,1,14881
TRUE,TRUE,FALSE,FALSE,FALSE,1,15491
TRUE,TRUE,FALSE,FALSE,FALSE,1,14589
TRUE,TRUE,FALSE,FALSE,FALSE,1,11665
TRUE,TRUE,FALSE,FALSE,FALSE,1,16600
TRUE,TRUE,FALSE,FALSE,FALSE,1,15098
TRUE,TRUE,FALSE,FALSE,FALSE,1,16078
TRUE,TRUE,FALSE,FALSE,FALSE,1,16378
TRUE,TRUE,FALSE,FALSE,FALSE,1,16960
TRUE,TRUE,FALSE,FALSE,FALSE,1,16761
TRUE,TRUE,FALSE,FALSE,FALSE,1,16175
TRUE,TRUE,FALSE,FALSE,FALSE,1,15917
TRUE,TRUE,FALSE,FALSE,FALSE,20,16087
TRUE,TRUE,FALSE,FALSE,FALSE,20,16238
TRUE,TRUE,FALSE,FALSE,FALSE,20,17710
TRUE,TRUE,FALSE,FALSE,FALSE,20,16100
TRUE,TRUE,FALSE,FALSE,FALSE,20,15990
TRUE,TRUE,FALSE,FALSE,FALSE,20,17938
TRUE,TRUE,FALSE,FALSE,FALSE,20,14270
TRUE,TRUE,FALSE,FALSE,FALSE,20,15086
TRUE,TRUE,FALSE,FALSE,FALSE,20,15743
TRUE,TRUE,FALSE,FALSE,FALSE,20,15665
TRUE,TRUE,FALSE,FALSE,FALSE,20,17154
TRUE,TRUE,FALSE,FALSE,FALSE,20,14358
TRUE,TRUE,FALSE,FALSE,FALSE,20,14738
TRUE,TRUE,FALSE,FALSE,FALSE,20,12802
TRUE,TRUE,FALSE,FALSE,FALSE,20,14076
TRUE,TRUE,FALSE,FALSE,FALSE,20,12288
TRUE,TRUE,FALSE,FALSE,FALSE,20,19624
TRUE,TRUE,FALSE,FALSE,FALSE,20,20428
TRUE,TRUE,FALSE,FALSE,FALSE,20,21513
TRUE,TRUE,FALSE,FALSE,FALSE,20,23215
TRUE,TRUE,FALSE,FALSE,FALSE,20,20446
TRUE,TRUE,FALSE,FALSE,FALSE,20,19996
TRUE,TRUE,FALSE,FALSE,FALSE,20,19466
TRUE,TRUE,FALSE,FALSE,FALSE,20,17703
TRUE,TRUE,FALSE,FALSE,FALSE,20,20266
TRUE,TRUE,FALSE,FALSE,FALSE,20,20772
TRUE,TRUE,FALSE,FALSE,FALSE,20,19484
TRUE,TRUE,FALSE,FALSE,FALSE,20,21951
TRUE,TRUE,FALSE,FALSE,FALSE,20,18918
TRUE,TRUE,FALSE,FALSE,FALSE,20,18930
TRUE,TRUE,FALSE,FALSE,FALSE,20,17123
TRUE,TRUE,FALSE,FALSE,FALSE,20,13710
TRUE,TRUE,FALSE,FALSE,FALSE,20,21439
TRUE,TRUE,FALSE,FALSE,FALSE,20,23716
TRUE,TRUE,FALSE,FALSE,FALSE,20,23640
TRUE,TRUE,FALSE,FALSE,FALSE,20,24357
TRUE,TRUE,FALSE,FALSE,FALSE,20,21788
TRUE,TRUE,FALSE,FALSE,FALSE,20,21580
TRUE,TRUE,FALSE,FALSE,FALSE,20,16804
TRUE,TRUE,FALSE,FALSE,FALSE,20,15497
TRUE,TRUE,FALSE,FALSE,FALSE,20,23902
TRUE,TRUE,FALSE,FALSE,FALSE,20,19881
TRUE,TRUE,FALSE,FALSE,FALSE,20,26426
TRUE,TRUE,FALSE,FALSE,FALSE,20,27000
TRUE,TRUE,FALSE,FALSE,FALSE,20,22806
TRUE,TRUE,FALSE,FALSE,FALSE,20,23599
TRUE,TRUE,FALSE,FALSE,FALSE,20,22747
TRUE,TRUE,FALSE,FALSE,FALSE,20,18477
FALSE,TRUE,FALSE,TRUE,FALSE,0,1371
FALSE,TRUE,FALSE,TRUE,FALSE,0,1093
FALSE,TRUE,FALSE,TRUE,FALSE,0,1111
FALSE,TRUE,FALSE,TRUE,FALSE,0,1016
FALSE,TRUE,FALSE,TRUE,FALSE,0,936
FALSE,TRUE,FALSE,TRUE,FALSE,0,1052
FALSE,TRUE,FALSE,TRUE,FALSE,0,1009
FALSE,TRUE,FALSE,TRUE,FALSE,0,1087
FALSE,TRUE,FALSE,TRUE,FALSE,0,865
FALSE,TRUE,FALSE,TRUE,FALSE,0,676
FALSE,TRUE,FALSE,TRUE,FALSE,0,831
FALSE,TRUE,FALSE,TRUE,FALSE,0,926
FALSE,TRUE,FALSE,TRUE,FALSE,0,924
FALSE,TRUE,FALSE,TRUE,FALSE,0,1191
FALSE,TRUE,FALSE,TRUE,FALSE,0,866
FALSE,TRUE,FALSE,TRUE,FALSE,0,1234
FALSE,TRUE,FALSE,TRUE,FALSE,0,614
FALSE,TRUE,FALSE,TRUE,FALSE,0,602
FALSE,TRUE,FALSE,TRUE,FALSE,0,559
FALSE,TRUE,FALSE,TRUE,FALSE,0,593
FALSE,TRUE,FALSE,TRUE,FALSE,0,627
FALSE,TRUE,FALSE,TRUE,FALSE,0,612
FALSE,TRUE,FALSE,TRUE,FALSE,0,618
FALSE,TRUE,FALSE,TRUE,FALSE,0,671
FALSE,TRUE,FALSE,TRUE,FALSE,0,1187
FALSE,TRUE,FALSE,TRUE,FALSE,0,961
FALSE,TRUE,FALSE,TRUE,FALSE,0,861
FALSE,TRUE,FALSE,TRUE,FALSE,0,842
FALSE,TRUE,FALSE,TRUE,FALSE,0,973
FALSE,TRUE,FALSE,TRUE,FALSE,0,982
FALSE,TRUE,FALSE,TRUE,FALSE,0,1415
FALSE,TRUE,FALSE,TRUE,FALSE,0,1425
FALSE,TRUE,FALSE,TRUE,FALSE,0,1662
FALSE,TRUE,FALSE,TRUE,FALSE,0,1409
FALSE,TRUE,FALSE,TRUE,FALSE,0,1706
FALSE,TRUE,FALSE,TRUE,FALSE,0,1720
FALSE,TRUE,FALSE,TRUE,FALSE,0,1544
FALSE,TRUE,FALSE,TRUE,FALSE,0,1778
FALSE,TRUE,FALSE,TRUE,FALSE,0,1620
FALSE,TRUE,FALSE,TRUE,FALSE,0,1583
FALSE,TRUE,FALSE,TRUE,FALSE,0,906
FALSE,TRUE,FALSE,TRUE,FALSE,0,703
FALSE,TRUE,FALSE,TRUE,FALSE,0,660
FALSE,TRUE,FALSE,TRUE,FALSE,0,775
FALSE,TRUE,FALSE,TRUE,FALSE,0,710
FALSE,TRUE,FALSE,TRUE,FALSE,0,1875
FALSE,TRUE,FALSE,TRUE,FALSE,0,1541
FALSE,TRUE,FALSE,TRUE,FALSE,0,664
FALSE,TRUE,FALSE,FALSE,TRUE,0,1198
FALSE,TRUE,FALSE,FALSE,TRUE,0,1546
FALSE,TRUE,FALSE,FALSE,TRUE,0,2018
FALSE,TRUE,FALSE,FALSE,TRUE,0,1770
FALSE,TRUE,FALSE,FALSE,TRUE,0,2161
FALSE,TRUE,FALSE,FALSE,TRUE,0,2225
FALSE,TRUE,FALSE,FALSE,TRUE,0,2069
FALSE,TRUE,FALSE,FALSE,TRUE,0,2681
FALSE,TRUE,FALSE,FALSE,TRUE,0,2149
FALSE,TRUE,FALSE,FALSE,TRUE,0,1437
FALSE,TRUE,FALSE,FALSE,TRUE,0,2133
FALSE,TRUE,FALSE,FALSE,TRUE,0,3201
FALSE,TRUE,FALSE,FALSE,TRUE,0,3505
FALSE,TRUE,FALSE,FALSE,TRUE,0,3488
FALSE,TRUE,FALSE,FALSE,TRUE,0,3342
FALSE,TRUE,FALSE,FALSE,TRUE,0,3546
FALSE,TRUE,FALSE,FALSE,TRUE,0,3212
FALSE,TRUE,FALSE,FALSE,TRUE,0,2662
FALSE,TRUE,FALSE,FALSE,TRUE,0,3288
FALSE,TRUE,FALSE,FALSE,TRUE,0,2914
FALSE,TRUE,FALSE,FALSE,TRUE,0,3051
FALSE,TRUE,FALSE,FALSE,TRUE,0,3135
FALSE,TRUE,FALSE,FALSE,TRUE,0,3461
FALSE,TRUE,FALSE,FALSE,TRUE,0,3134
FALSE,TRUE,FALSE,FALSE,TRUE,0,2083
FALSE,TRUE,FALSE,FALSE,TRUE,0,2164
FALSE,TRUE,FALSE,FALSE,TRUE,0,2024
FALSE,TRUE,FALSE,FALSE,TRUE,0,2282
FALSE,TRUE,FALSE,FALSE,TRUE,0,2214
FALSE,TRUE,FALSE,FALSE,TRUE,0,2271
FALSE,TRUE,FALSE,FALSE,TRUE,0,2147
FALSE,TRUE,FALSE,FALSE,TRUE,0,3017
FALSE,TRUE,FALSE,FALSE,TRUE,0,2509
FALSE,TRUE,FALSE,FALSE,TRUE,0,3348
FALSE,TRUE,FALSE,FALSE,TRUE,0,3363
FALSE,TRUE,FALSE,FALSE,TRUE,0,6479
FALSE,TRUE,FALSE,FALSE,TRUE,0,9914
FALSE,TRUE,FALSE,FALSE,TRUE,0,3846
FALSE,TRUE,FALSE,FALSE,TRUE,0,5862
FALSE,TRUE,FALSE,FALSE,TRUE,0,9216
FALSE,TRUE,FALSE,FALSE,TRUE,0,2670
FALSE,TRUE,FALSE,FALSE,TRUE,0,2916
FALSE,TRUE,FALSE,FALSE,TRUE,0,2821
FALSE,TRUE,FALSE,FALSE,TRUE,0,3005
FALSE,TRUE,FALSE,FALSE,TRUE,0,3040
FALSE,TRUE,FALSE,FALSE,TRUE,0,2808
FALSE,TRUE,FALSE,FALSE,TRUE,0,2863
FALSE,TRUE,FALSE,FALSE,TRUE,0,2892
FALSE,TRUE,FALSE,FALSE,FALSE,0,1109
FALSE,TRUE,FALSE,FALSE,FALSE,0,1102
FALSE,TRUE,FALSE,FALSE,FALSE,0,1041
FALSE,TRUE,FALSE,FALSE,FALSE,0,1175
FALSE,TRUE,FALSE,FALSE,FALSE,0,1359
FALSE,TRUE,FALSE,FALSE,FALSE,0,1410
FALSE,TRUE,FALSE,FALSE,FALSE,0,1362
FALSE,TRUE,FALSE,FALSE,FALSE,0,1449
FALSE,TRUE,FALSE,FALSE,FALSE,0,1267
FALSE,TRUE,FALSE,FALSE,FALSE,0,1179
FALSE,TRUE,FALSE,FALSE,FALSE,0,1212
FALSE,TRUE,FALSE,FALSE,FALSE,0,1315
FALSE,TRUE,FALSE,FALSE,FALSE,0,1443
FALSE,TRUE,FALSE,FALSE,FALSE,0,6332
FALSE,TRUE,FALSE,FALSE,FALSE,0,2133
FALSE,TRUE,FALSE,FALSE,FALSE,0,2173
FALSE,TRUE,FALSE,FALSE,FALSE,0,1071
FALSE,TRUE,FALSE,FALSE,FALSE,0,1001
FALSE,TRUE,FALSE,FALSE,FALSE,0,955
FALSE,TRUE,FALSE,FALSE,FALSE,0,875
FALSE,TRUE,FALSE,FALSE,FALSE,0,1117
FALSE,TRUE,FALSE,FALSE,FALSE,0,3112
FALSE,TRUE,FALSE,FALSE,FALSE,0,1062
FALSE,TRUE,FALSE,FALSE,FALSE,0,1064
FALSE,TRUE,FALSE,FALSE,FALSE,0,1176
FALSE,TRUE,FALSE,FALSE,FALSE,0,1040
FALSE,TRUE,FALSE,FALSE,FALSE,0,931
FALSE,TRUE,FALSE,FALSE,FALSE,0,1084
FALSE,TRUE,FALSE,FALSE,FALSE,0,1165
FALSE,TRUE,FALSE,FALSE,FALSE,0,1195
FALSE,TRUE,FALSE,FALSE,FALSE,0,1249
FALSE,TRUE,FALSE,FALSE,FALSE,0,1252
FALSE,TRUE,FALSE,FALSE,FALSE,0,1215
FALSE,TRUE,FALSE,FALSE,FALSE,0,1324
FALSE,TRUE,FALSE,FALSE,FALSE,0,1235
FALSE,TRUE,FALSE,FALSE,FALSE,0,1427
FALSE,TRUE,FALSE,FALSE,FALSE,0,1431
FALSE,TRUE,FALSE,FALSE,FALSE,0,1571
FALSE,TRUE,FALSE,FALSE,FALSE,0,1284
FALSE,TRUE,FALSE,FALSE,FALSE,0,1414
FALSE,TRUE,FALSE,FALSE,FALSE,0,850
FALSE,TRUE,FALSE,FALSE,FALSE,0,899
FALSE,TRUE,FALSE,FALSE,FALSE,0,905
FALSE,TRUE,FALSE,FALSE,FALSE,0,985
FALSE,TRUE,FALSE,FALSE,FALSE,0,993
FALSE,TRUE,FALSE,FALSE,FALSE,0,892
FALSE,TRUE,FALSE,FALSE,FALSE,0,967
FALSE,TRUE,FALSE,FALSE,FALSE,0,973
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1956
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1636
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1148
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1107
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,887
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,985
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1231
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1138
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1686
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1756
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1746
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1677
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1768
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1743
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1652
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1670
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1036
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,881
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,986
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,932
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1100
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1119
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1238
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1230
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1116
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1073
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1356
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1526
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1369
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1662
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1556
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1790
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1180
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1329
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1498
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1680
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1814
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1876
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1834
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1634
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1243
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1130
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1319
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1269
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1283
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1375
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,1005
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,987
FALSE,TRUE,FALSE,FALSE,FALSE,1,1505
FALSE,TRUE,FALSE,FALSE,FALSE,1,1526
FALSE,TRUE,FALSE,FALSE,FALSE,1,1521
FALSE,TRUE,FALSE,FALSE,FALSE,1,1485
FALSE,TRUE,FALSE,FALSE,FALSE,1,1438
FALSE,TRUE,FALSE,FALSE,FALSE,1,1501
FALSE,TRUE,FALSE,FALSE,FALSE,1,1712
FALSE,TRUE,FALSE,FALSE,FALSE,1,1654
FALSE,TRUE,FALSE,FALSE,FALSE,1,1303
FALSE,TRUE,FALSE,FALSE,FALSE,1,1188
FALSE,TRUE,FALSE,FALSE,FALSE,1,1163
FALSE,TRUE,FALSE,FALSE,FALSE,1,1541
FALSE,TRUE,FALSE,FALSE,FALSE,1,1900
FALSE,TRUE,FALSE,FALSE,FALSE,1,1813
FALSE,TRUE,FALSE,FALSE,FALSE,1,2042
FALSE,TRUE,FALSE,FALSE,FALSE,1,1508
FALSE,TRUE,FALSE,FALSE,FALSE,1,1119
FALSE,TRUE,FALSE,FALSE,FALSE,1,1072
FALSE,TRUE,FALSE,FALSE,FALSE,1,1111
FALSE,TRUE,FALSE,FALSE,FALSE,1,1194
FALSE,TRUE,FALSE,FALSE,FALSE,1,1337
FALSE,TRUE,FALSE,FALSE,FALSE,1,1483
FALSE,TRUE,FALSE,FALSE,FALSE,1,1256
FALSE,TRUE,FALSE,FALSE,FALSE,1,1581
FALSE,TRUE,FALSE,FALSE,FALSE,1,1272
FALSE,TRUE,FALSE,FALSE,FALSE,1,1230
FALSE,TRUE,FALSE,FALSE,FALSE,1,1677
FALSE,TRUE,FALSE,FALSE,FALSE,1,1611
FALSE,TRUE,FALSE,FALSE,FALSE,1,1237
FALSE,TRUE,FALSE,FALSE,FALSE,1,2084
FALSE,TRUE,FALSE,FALSE,FALSE,1,1662
FALSE,TRUE,FALSE,FALSE,FALSE,1,1662
