Group,G-CSF,Eotaxin,GM-CSF,IL-1a,Leptin,MIP-1a,lL-4,IL-1b,IL-2,IL-6,EGF,IL-13,IL-10,IL-12p70,IFN-y,IL-5,IL-17A,IL-18,MCP-1,IP-10,GRO/KC/CINC-1,VEGF,Fractalkine,LIX,MIP-2,TNF-a,RANTES
Microglial 20,1.7963230154815604,18.62464134949013,0.0,0.0,0.0,3368.840067809301,0.0,30.229842696020455,0.0,198.20662972743173,0.0,0.0,0.0,0.0,44.337351639205934,406.81901894140805,6.502769124754432,16.0693849576391,12010.611942972255,40.06119535088562,0.0,121.09261977050174,5.0331806700958515,58.67985433822096,146.42785551908682,4.45755565811215,0.0
Microglial 20,57.72167882231068,25.237397242455717,58.88851848196127,0.0,116.77293514915723,3122.321211980414,16.01015242598781,1.6147928896361194,0.0,0.0,0.0,0.0,14.0936028943977,0.0,0.0,115.77338369655826,0.0,36.136132767317314,14989.596205691629,76.98650701410962,0.0,94.66856380142505,1.3777897965443784,76.30111726149731,202.60174823546757,11.743570008340422,0.0
Microglial 20,2.2257612543948238,17.564752390555533,0.0,98.82327100347479,45.06196621407607,7896.153945520759,165.31223725085377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.710457982524364,12452.173018724856,35.33123786300506,301.942578270113,100.80391082868992,5.0331806700958515,123.59793895925857,224.41910851423594,6.795425534308202,0.0
Microglial 20,4.679772574491581,12.851903741967082,9.312127968792927,20.023344055035384,0.0,2133.412270120703,0.0,9.941199548230527,0.0,0.0,2.0049929952445997,0.0,0.0,188.72220679196982,0.0,46.301152548364406,0.0,43.23105822494108,12166.162195457482,192.18526561301633,436.2898266529635,140.6555557204396,1.3777897965443784,56.601675835487534,125.0085878946247,12.229786402972278,0.0
Microglial 20,8.902312590459713,17.564752390555533,0.0,0.0,211.57290622966664,3820.408153545408,50.69702253254901,92.01613759043754,0.0,0.0,0.0,27.185002601231528,0.0,0.0,0.0,109.0043455122345,0.0,0.0,18421.348822758126,93.2198199602177,0.0,89.6963913625578,1.3777897965443784,95.3552461177576,184.1093141657335,7.587329900373967,3.9614168264415928
Microglial 20,4.281313243668676,11.50562411473506,0.0,0.0,391.1965457611403,2552.1402470379685,79.97648752050972,0.0,0.0,0.0,0.0,19.289984882300036,0.0,0.0,0.0,290.80980473282347,0.0,0.0,14925.959704761755,10.279447271699267,0.0,108.05937681878375,5.612010934339394,62.08256048596831,202.60174823546757,3.7336092649013617,0.0
Microglial 20,7.773957749258432,30.15907198567989,18.602036346796304,0.0,0.0,1725.1026506459693,0.0,5.873256586231516,0.0,0.0,0.0,13.066389375023041,0.0,0.0,0.0,0.0,0.0,18.710457982524364,21938.268879349816,150.91340790490233,90.8363256824895,62.43090428214998,0.0,60.04976482416374,0.0,3.880135169252799,0.0
Microglial 20,0.0,14.117775698683252,0.0,0.0,0.0,1866.9412803512682,24.826474067091894,1.6147928896361194,0.0,0.0,0.0,38.40918881830965,0.0,0.0,0.0,124.290791631356,0.0,0.0,15343.911875904649,112.94784914989751,300.17856761981966,80.84304780132109,7.318434256242786,36.24149955210572,261.4935085627628,6.123850719021603,0.0
Microglial 20,2.2257612543948238,15.318446982418033,0.0,0.0,0.0,7542.298938100938,0.0,2.7108093678064162,0.0,0.0,0.0,13.066389375023041,0.0,43.756821548553376,0.0,91.537507568874,0.0,16.0693849576391,12808.798087629195,103.87858942148412,0.0,99.58359244276213,0.0,135.31947011866978,198.54310539935102,0.0,0.0
Microglial 20,10.754584353541874,15.318446982418033,34.53096943999472,0.0,0.0,3123.922485890418,0.0,0.4685766450140084,0.0,0.0,0.0,22.06456565177497,0.0,0.0,0.0,0.0,146.59766121178376,0.0,15367.60243597733,90.0441336101778,0.0,93.43104981385136,2.0205102925963927,36.24149955210572,218.87420525938091,3.437626299561893,3.164904710418321
Microglial 20,4.281313243668676,15.318446982418033,45.34909756261327,0.0,0.0,3682.2656752923167,38.888602920503054,0.0,41.998523980193156,0.0,0.0,0.0,0.0,0.0,0.0,113.55656408066375,0.0,61.47329170853748,15504.481435340398,133.7497044875122,0.0,52.769819376728584,0.0,42.65238738185007,156.5562472533679,8.750890091741335,0.0
Microglial 20,5.857428864559596,21.60806754584244,0.0,67.40825801697066,0.0,1543.5419536086094,0.0,244.93544270649014,0.0,0.0,0.0,4.817530300536292,0.0,0.0,0.0,35.255666537533386,0.0,13.368378153607814,10675.160800482905,132.93637921976375,128.7726951405065,95.90250927575588,4.448213093413699,122.55924826192718,160.12791811621196,6.123850719021603,47.032455248287974
Microglial 20,0.0,18.62464134949013,0.0,0.0,0.0,1092.9677001776306,38.888602920503054,15.87338598262629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.541172435812523,11.23677954935871,0.0,11645.38232894865,118.03538124186689,0.0,76.9832441335622,0.0,87.80605139242296,205.00046310608002,4.74158932273007,0.0
Microglial 20,2.2257612543948238,26.09588992196162,0.0,83.52852242471366,0.0,3144.830329390386,16.01015242598781,2.7108093678064162,0.0,0.0,0.0,22.06456565177497,0.0,136.8910952282935,0.0,73.78491417699763,0.0,139.09032743448142,20366.29528210382,127.61405119396655,0.0,89.6963913625578,2.0205102925963927,31.132784903179065,144.20548489736228,10.884822821267058,0.0
Microglial 20,0.42651269330193475,21.60806754584244,0.0,0.0,0.0,6874.340545476409,56.093309649165285,22.637218220145737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.032510511653,0.0,7.7112931041208705,14179.764035661334,105.62339372509497,276.11896617691565,142.91663664413204,10.087239604005346,23.758731944218734,184.54926284765963,7.978202549130526,0.0
Microglial 20,67.43841733922491,21.60806754584244,145.87065852061366,0.0,0.0,3327.013543627828,0.0,13.912946753504235,0.0,0.0,0.0,0.0,0.0,0.0,434.11518391747677,46.301152548364406,0.0,1.3044842540378545,0.0,102.12516709303702,177.3257649689736,87.18743710013221,2.0205102925963927,33.72439463526696,184.1093141657335,16.600804940930647,0.0
Microglial 20,3.0631210984036605,38.79209856219514,3.730649178926926,79.58568957154786,0.0,1493.829045611673,16.01015242598781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.44814319380674,0.0,241.26815043035813,13558.808508165323,0.0,0.0,0.0,9.539639588922727,4.224944962739376,204.20384372301046,7.193154104009949,0.0
Microglial 20,1.3569589615223472,15.318446982418033,0.0,0.0,0.0,2344.9693927555195,50.69702253254901,8.935092282175749,0.0,0.0,0.0,13.066389375023041,253.4227099652112,0.0,0.0,80.08819198172067,0.0,16.0693849576391,8305.17484437937,93.67087717940753,0.0,75.68714314854887,0.0,62.08256048596831,168.971343688412,8.494603058340639,0.0
Microglial 20,3.8793625599183543,40.7716235806236,0.0,0.0,0.0,2564.706760000061,108.31756054461029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.21050962892336,0.0,18.710457982524364,15108.825956990102,96.81069774680289,0.0,63.78301100524495,0.0,271.36464276094824,176.46840588466722,12.108524370544021,0.0
Microglial 20,0.0,18.62464134949013,0.0,0.0,0.0,4867.550567652149,84.31150410204238,11.93656734514367,0.0,0.0,0.0,9.38355589747508,0.0,0.0,0.0,83.08078187139002,0.0,0.0,17402.834273563665,93.2198199602177,0.0,137.24888784764175,9.539639588922727,69.97563859532906,230.55477225612097,6.39385756910836,0.0
Microglial 20,3.0631210984036605,19.649310935771837,0.0,0.0,4491.8321716198125,50080.48581007556,2.519374176847369,1.6147928896361194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.107762682281376,0.0,10.591345874534463,12813.970486948032,28.49132582216334,0.0,122.26176580238675,2.6447117968486102,50.90927275132403,301.0027549865966,0.0,0.0
Microglial 20,3.8793625599183543,30.15907198567989,0.0,0.0,45.06196621407607,23881.132389024293,0.0,13.912946753504235,0.0,0.0,0.0,0.0,0.0,0.0,13.170695056187277,139.94711958238892,0.0,0.0,21060.843024735746,157.15635622934735,0.0,139.52202985453678,0.0,26.615289836523637,220.73679847407104,34.72747441910803,0.0
Microglial 20,3.8793625599183543,21.60806754584244,0.0,0.0,243.4416027551466,5405.118470178271,38.888602920503054,5.873256586231516,0.0,0.0,0.0,19.289984882300036,0.0,0.0,0.0,66.96560935444688,0.6848000421584609,0.0,17261.881266057306,105.18798773911023,345.9143627531964,92.18989803304277,21.13763887221184,52.35436420331309,246.79402980840953,0.0,0.0
Microglial 20,1.3569589615223472,18.62464134949013,0.0,0.0,143.87816251755427,1961.6738000561377,0.0,38.64613136585332,73.59050635001061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.4555776182404,15143.88090415632,125.96354215663608,0.0,78.2745189342355,6.754101951332473,47.97056000522292,224.05338837477743,10.264786927057138,0.0
Microglial 20,3.8793625599183543,20.64270638999568,0.0,0.0,0.0,4302.883654220913,0.0,33.04816326837618,0.0,0.0,0.0,16.316533362514832,0.0,0.0,0.0,55.38878288220049,0.0,28.848517009649186,20914.028584927557,128.02571222949328,0.0,62.43090428214998,2.6447117968486102,39.49698665176579,198.95249718370079,5.98811795480718,0.0
Microglial 20,3.0631210984036605,19.649310935771837,0.0,0.0,0.0,1499.1110168097528,0.0,5.873256586231516,0.0,1827.2900710521876,0.0,113.82110649914306,0.0,0.0,0.0,0.0,0.0,0.0,17155.361654763572,86.37384167828844,381.81364916385434,63.78301100524495,8.989186600916875,43.42716714281831,147.52652919773718,0.0,0.0
Microglial 20,4.281313243668676,31.69394887660234,0.0,0.0,17843.90721565711,1505.079686303108,16.01015242598781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.301152548364406,0.0,0.0,8397.66891605806,113.80033653277519,0.0,70.45196934851234,1.3777897965443784,34.571222387687044,223.32029424818126,11.376803975881485,0.0
Microglial 20,0.0,17.564752390555533,0.0,0.0,0.0,6912.315577809571,16.01015242598781,26.448854602343058,0.0,0.0,0.0,22.06456565177497,0.0,0.0,0.0,73.78491417699763,0.0,23.852321629359057,14096.886851107365,115.92348551358553,0.0,196.22906729741987,0.7049303904479471,53.7843327459691,189.32380167788523,8.750890091741335,0.0
Microglial 20,1.7963230154815604,11.50562411473506,0.0,0.0,0.0,3146.4456730387205,32.25224027114133,7.922423283324375,0.0,0.0,0.0,88.40386247231179,22.12811084543271,482.31972045722983,0.0,143.62532596017041,0.0,21.30225150502354,0.0,100.36288364541112,300.17856761981966,197.2817493604828,2.0205102925963927,78.77546432290703,187.60110663795933,4.314421998174219,0.0
Microglial 20,2.2257612543948238,29.373808278077238,26.85324441242498,0.0,0.0,1682.7329201663688,0.0,7.922423283324375,14.799793248349998,0.0,0.0,22.06456565177497,0.0,0.0,0.0,55.38878288220049,0.0,0.0,20700.852133330005,123.05994693253939,264.19945915492656,18.768707489557084,0.0,30.25047288406645,289.51260125504814,10.884822821267058,0.0
Microglial 20,3.0631210984036605,24.36094550209116,3.730649178926926,25.642511312548205,17197.631651767046,4826.458260825275,0.0,9.941199548230527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.21050962892336,0.0,0.0,14285.27922582767,164.86232404074056,0.0,104.44555757048761,3.856128987042473,90.15425856130344,175.0865109081527,3.437626299561893,0.0
Microglial 20,0.0,29.373808278077238,0.0,0.0,0.0,824.0820866018161,0.0,9.941199548230527,0.0,0.0,0.0,4.817530300536292,0.0,248.55412413178033,0.0,83.08078187139002,0.0,0.0,11448.562568335274,98.59148351928751,0.0,95.90250927575588,0.0,18.670034842694037,224.41910851423594,7.587329900373967,0.0
Microglial 20,0.0,20.64270638999568,0.0,0.0,0.0,3125.5247599150116,0.0,19.754825212380556,0.0,0.0,14.00327462535955,19.289984882300036,0.0,0.0,0.0,46.301152548364406,59.379029212755974,112.6932298977402,8214.908185930055,118.87706270171313,149.55410594118075,124.59272900008992,2.0205102925963927,73.16444387618279,122.39562519064505,5.301524964788062,0.0
Microglial 20,0.0,17.564752390555533,0.0,0.0,0.0,1277.8841423942697,61.23730394901056,9.941199548230527,0.0,0.0,0.0,19.289984882300036,0.0,0.0,0.0,113.55656408066375,0.0,0.0,16967.449028642273,95.46877916317176,0.0,99.58359244276213,0.7049303904479471,20.76281968937581,227.68627825213065,7.193154104009949,0.0
Microglial 20,1.3569589615223472,17.564752390555533,0.0,13.916828687218576,0.0,2207.566013045659,0.0,3.7810030629711586,0.0,0.0,0.0,4.817530300536292,0.0,0.0,0.0,19.541172435812523,0.0,13.368378153607814,16023.57081087696,25.21719912556491,0.0,99.58359244276213,15.963592681940945,41.8721665431265,160.12791811621196,7.193154104009949,0.0
Microglial 20,1.3569589615223472,21.60806754584244,80.99027286890643,0.0,0.0,4629.844061025409,38.888602920503054,16.848347261664227,80.33032770770475,0.0,0.0,9.38355589747508,7.50319612284799,0.0,0.0,66.96560935444688,0.0,16.0693849576391,21385.74639279124,112.52090241608343,0.0,136.10922233715286,0.0,90.73767814821213,284.51274018699957,5.43995943467334,0.0
Microglial 20,6.244893149452753,26.937706160417967,0.0,0.0,0.0,1538.0740459867447,38.888602920503054,12.926916183312224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.77338369655826,0.0,45.560573733419304,15564.348706212026,123.89155254250927,0.0,93.43104981385136,3.2555979531724253,65.4153935995479,0.0,10.389263208598717,0.0
Microglial 20,0.0,18.62464134949013,0.0,0.0,0.0,2451.8598700751386,0.0,5.873256586231516,14.799793248349998,0.0,0.0,4.817530300536292,0.0,0.0,30.20491682588214,0.0,0.0,63.698820846260425,15718.004533607716,134.96702779566215,472.5679142672129,78.2745189342355,0.0,60.04976482416374,168.971343688412,11.743570008340422,0.0
Microglial 20,1.3569589615223472,23.465071964840995,0.0,0.0,0.0,2553.3935344698216,16.01015242598781,19.754825212380556,0.0,0.0,4.847856005919955,13.066389375023041,0.0,0.0,0.0,59.46878308579808,0.0,7.7112931041208705,14713.610157814825,87.75549043256198,1099.704380162439,90.94503668727178,0.0,83.63799994455931,0.0,6.662011518235503,0.0
Microglial 20,4.679772574491581,14.117775698683252,0.0,0.0,0.0,19361.43116514608,0.0,8.935092282175749,0.0,0.0,0.0,22.06456565177497,0.0,0.0,0.0,73.78491417699763,0.0,0.0,13184.39031116763,67.74266564808238,0.0,94.66856380142505,0.0,353.5259526744774,157.584875941707,5.43995943467334,0.0
Microglial 20,3.0631210984036605,18.62464134949013,0.0,0.0,0.0,1424.0095840546187,0.0,33.04816326837618,0.0,0.0,0.0,4.817530300536292,0.0,0.0,0.0,191.31453839059662,0.0,0.0,10462.0759895933,71.67776203702167,0.0,15.139539476536461,0.0,73.79582149409617,151.30940077464854,8.494603058340639,0.0
Microglial 20,5.075092872727416,18.62464134949013,0.0,0.0,0.0,3781.74650465846,0.0,3.7810030629711586,0.0,0.0,3.1668116089928913,4.817530300536292,0.0,0.0,0.0,73.78491417699763,0.0,0.0,19590.12076893594,134.15583243063253,408.1145233991044,97.13295313742502,1.3777897965443784,145.69839515873417,262.76501325295715,10.140068285999085,0.0
Microglial 20,1.3569589615223472,28.575712830340425,0.0,0.0,0.0,832.4423167523668,56.093309649165285,8.935092282175749,0.0,0.0,0.0,24.686232991105022,0.0,0.0,0.0,94.2068601433744,0.0,0.0,10478.800327669554,97.70228120075254,603.9979097781733,99.58359244276213,13.853770930131681,80.61195073737741,237.58767916486104,8.494603058340639,0.0
Microglial 20,2.2257612543948238,21.60806754584244,0.0,0.0,0.0,3223.5199934123993,0.0,10.941491790966708,0.0,0.0,0.0,0.0,0.0,72.38291527050788,0.0,99.3550412120136,0.0,4.673762495185796,32317.485238656078,113.37432622540689,0.0,42.69411570010619,0.0,45.7205270372839,109.11819516317999,4.74158932273007,0.0
Microglial 20,3.0631210984036605,29.373808278077238,0.0,0.0,0.0,13898.897052888213,177.25975442159475,29.287206679620777,0.0,0.0,0.0,0.0,22.12811084543271,0.0,0.0,35.255666537533386,0.0,0.0,15588.356631728406,139.80522240873393,0.0,88.44388487414419,3.2555979531724253,46.475165582081935,200.9875990021781,0.6381227035189407,0.0
Microglial 20,5.857428864559596,36.75009419492903,48.81504439750055,0.0,0.0,2578.616675160165,50.69702253254901,53.373723263886376,0.0,0.0,0.0,48.273285611395856,0.0,0.0,30.20491682588214,41.107762682281376,0.0,0.0,14193.613061312624,106.0582756052839,192.45160583492415,85.92696482915514,3.856128987042473,94.2089386738053,224.7842811065292,10.389263208598717,0.0
Microglial 20,13.659660976020993,18.62464134949013,0.0,0.0,0.0,2874.151592076113,2.519374176847369,0.0,0.0,1424.1084401859557,0.0,0.0,0.0,0.0,0.0,63.315259861350825,19.684053189011884,1.3044842540378545,17215.186985482807,122.64353314897681,0.0,73.07997286324066,0.0,271.36464276094824,173.22732382434864,3.7336092649013617,0.0
Microglial 20,0.9035754065700855,15.318446982418033,0.0,0.0,30493.393592406796,2904.7419029348607,0.0,53.373723263886376,0.0,0.0,0.0,36.29755996243044,0.0,0.0,0.0,59.46878308579808,0.0,21.30225150502354,10918.264709798623,141.0072186922495,0.0,58.33441736745861,0.7049303904479471,64.75410361951913,229.84071799582435,4.882549835125157,0.0
Microglial 20,1.3569589615223472,15.318446982418033,0.0,0.0,0.0,2577.348364074928,24.826474067091894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.99350198269234,0.0,0.0,10271.328300561052,136.988910694085,0.0,59.706827346439404,2.6447117968486102,50.90927275132403,75.65690347976363,6.795425534308202,0.0
Microglial 20,9.647133020418417,74.71467007449905,0.0,0.0,0.0,4143.222971613206,0.0,0.0,0.0,0.0,0.0,27.185002601231528,0.0,0.0,0.0,70.44814319380674,0.0,18.710457982524364,8882.076549573796,86.37384167828844,0.0,71.7686440889477,0.0,62.75450286650032,262.4476414724525,9.386427054871831,0.0
Microglial 20,0.42651269330193475,31.69394887660234,0.0,58.94243677985819,0.0,1696.4612771889285,0.0,49.71524641629113,399.1394031991601,0.0,0.0,4.817530300536292,0.0,0.0,90.76964427500681,104.27810215557517,0.0,0.0,14805.11915168439,67.74266564808238,0.0,106.85777638643002,0.0,55.90246288094151,198.1329112890504,4.314421998174219,0.0
Microglial 20,2.647545996819848,27.76397842416646,0.0,0.0,9.779222634849688,4042.9918224032567,2.519374176847369,13.912946753504235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17318.77552503609,19.685340236404453,0.0,65.12876897327328,1.3777897965443784,35.41014751630932,175.0865109081527,4.882549835125157,0.0
Microglial 20,1.7963230154815604,22.54809557569081,0.0,0.0,0.0,5662.87038923594,16.01015242598781,3.7810030629711586,0.0,1234.4808094085256,0.6781282876430073,0.0,0.0,0.0,0.0,104.27810215557517,0.0,43.23105822494108,0.0,114.65096824490277,315.668328060923,93.43104981385136,0.0,14.17600027033083,253.42019275126592,7.848264584905819,0.0
Microglial 20,5.4675640867711195,17.564752390555533,0.0,196.2388209080448,0.0,3354.8270312455593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.710457982524364,16604.779037341876,120.97375143517138,0.0,0.0,5.0331806700958515,44.196677140552644,211.65785367052132,9.00596986575166,0.0
Microglial 20,21.735689627798372,40.7716235806236,0.0,0.0,274.8657553225239,6496.5448541765445,24.826474067091894,21.67885988162706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.107762682281376,18.337440599562544,0.0,15214.20915764446,75.06899329388295,3185.1723369179654,0.0,0.0,80.61195073737741,122.39562519064505,8.23705858598081,0.0
Microglial 20,0.0,32.44482217067306,0.0,0.0,0.0,2057.4046339779948,2.519374176847369,3.7810030629711586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.44814319380674,0.0,10.591345874534463,17382.61746644088,106.49263688902522,0.0,76.9832441335622,0.0,83.63799994455931,301.28536592516787,7.193154104009949,0.0
Microglial 20,8.527754581291147,43.32493546591535,58.88851848196127,0.0,50.120210506771976,958.0018005140112,0.0,12.926916183312224,0.0,0.0,0.0,0.0,0.0,43.756821548553376,0.0,188.4678277614254,0.0,13.368378153607814,18794.393519781497,68.2382033496244,790.4428441869376,119.92098466483345,17.00902849919973,175.33872277510227,0.0,6.795425534308202,0.0
Microglial 20,0.9035754065700855,19.649310935771837,0.0,0.0,0.0,1320.3606482155249,0.0,9.941199548230527,0.0,0.0,1.899164467800683,0.0,0.0,0.0,0.0,96.8111253818341,0.0,10.591345874534463,11532.053123986318,120.1363518806954,510.1915641861006,55.56764921167239,6.754101951332473,115.72452663899588,203.4042841562301,7.587329900373967,0.0
Microglial 20,10.017528919433769,18.62464134949013,0.0,0.0,0.0,2912.08356565892,2.519374176847369,330.2453054907442,5.864495569341383,0.0,0.0,16.316533362514832,0.0,0.0,0.0,0.0,0.0,52.45826976071329,7507.300466335498,101.24514867902826,0.0,133.82357470407442,3.856128987042473,37.065584355178686,203.80443370645304,5.43995943467334,0.0
Microglial 20,0.9035754065700855,26.09588992196162,22.817079122560493,30.935337540396127,0.0,3797.966567651379,16.01015242598781,18.788880210889022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0043455122345,0.0,0.0,17059.468112846305,132.52917830672914,0.0,58.33441736745861,6.754101951332473,32.869308328884635,145.32090658861068,5.301524964788062,0.0
Microglial 20,3.8793625599183543,12.851903741967082,77.92928812107928,0.0,0.0,1964.41196833856,0.0,32.110265828802234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38878288220049,0.0,0.0,16931.44937181147,92.31577242728903,0.0,2.254923735557005,2.0205102925963927,46.475165582081935,188.4643414980198,7.060985987465733,0.0
Microglial 20,2.2257612543948238,20.64270638999568,0.0,0.0,0.0,5230.210380508564,0.0,24.547197571345745,0.0,0.0,0.0,16.316533362514832,0.0,0.0,0.0,55.38878288220049,0.0,4.673762495185796,11813.73138576598,106.92648104288611,0.0,32.04961211633149,0.0,56.601675835487534,214.72382793148486,7.193154104009949,14.279461737313365
Microglial 20,0.9035754065700855,23.465071964840995,0.0,0.0,0.0,2903.276272252514,0.0,79.5496455891663,0.0,0.0,0.0,0.0,0.0,0.0,156.93617090310892,70.44814319380674,0.0,50.17326326697417,13446.555126308964,99.47833965185653,289.34678890307924,0.0,4.448213093413699,14.17600027033083,149.69980399343748,9.00596986575166,0.0
Microglial 20,2.2257612543948238,24.36094550209116,0.0,0.0,0.0,18699.775169067,0.0,4.833720222548295,0.0,0.0,0.0,38.40918881830965,0.0,0.0,0.0,55.38878288220049,0.0,1.3044842540378545,14897.1115487365,96.3640019150931,0.0,89.6963913625578,0.0,174.42745757730788,134.35091576343927,8.750890091741335,0.0
Microglial 20,2.647545996819848,21.60806754584244,0.0,0.0,79.45390709647666,7584.856998191353,0.0,12.926916183312224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.08819198172067,0.0,1.3044842540378545,16079.193928856314,86.37384167828844,0.0,79.56108324936523,7.87884628733683,48.7115715865779,200.5821429140272,5.577817297131688,0.0
Microglial 20,0.42651269330193475,24.36094550209116,0.0,0.0,0.0,2950.62602033455,0.0,15.87338598262629,0.5280527137933596,0.0,0.0,0.0,0.0,0.0,0.0,76.99350198269234,0.0,43.23105822494108,10095.460540168564,158.70600111475224,0.0,75.68714314854887,0.0,73.79582149409617,163.12802087441213,9.386427054871831,0.0
Microglial 20,3.47348365392837,15.318446982418033,62.15373273789112,40.84636540959009,0.0,2656.120025447226,0.0,80.44326016386361,0.0,0.0,0.0,9.38355589747508,0.0,0.0,0.0,41.107762682281376,0.0,0.0,11726.95620648225,79.3637170791698,192.45160583492415,79.56108324936523,0.0,225.22480267259314,228.0466450603003,7.45631663071168,0.0
Microglial 20,0.42651269330193475,33.185400101584264,0.0,0.0,0.0,2313.5622095116373,0.0,11.93656734514367,0.0,0.0,0.0,19.289984882300036,0.0,0.0,0.0,85.98115051481895,0.0,13.368378153607814,18680.00474266161,85.9118450495813,0.0,76.9832441335622,4.448213093413699,120.99497512107274,240.3485445186278,11.376803975881485,0.0
Microglial 20,3.0631210984036605,33.185400101584264,0.0,0.0,0.0,2982.210173385431,16.01015242598781,34.919580514538715,0.0,0.0,0.0,4.817530300536292,0.0,0.0,80.08913819509333,41.107762682281376,0.0,0.0,16138.118077182973,117.19195195357746,461.5516180869962,109.25803645425582,0.0,53.07119318442292,224.41910851423594,6.528159615922803,0.0
Microglial 20,2.647545996819848,20.64270638999568,0.0,0.0,0.0,5995.9334746994045,16.01015242598781,11.93656734514367,0.0,0.0,0.0,24.686232991105022,0.0,0.0,237.70300456976918,59.46878308579808,0.0,0.0,13095.113163364706,136.58522506026455,454.8079674323674,92.18989803304277,8.435669722683688,40.29466471047333,206.18995672623865,5.7151177914188365,0.0
Microglial 20,6.244893149452753,18.62464134949013,65.37870949288603,35.9861383379813,0.0,3485.3828992643435,0.0,0.0,0.0,0.0,0.0,40.46859129025033,0.0,0.0,0.0,55.38878288220049,0.0,0.0,0.0,120.55526269427895,0.0,149.65373618482076,4.448213093413699,17.589323244677622,228.76581883829525,12.712957661734691,0.0
Microglial 20,0.0,23.465071964840995,0.0,0.0,0.0,4477.587298894194,32.25224027114133,22.637218220145737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.78491417699763,0.6848000421584609,16.0693849576391,13569.53235211879,115.92348551358553,0.0,110.45380238665763,5.612010934339394,44.196677140552644,215.1042094440981,5.577817297131688,0.0
Microglial 20,2.2257612543948238,14.117775698683252,0.0,0.0,15.661989920199245,5753.248407539131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.301152548364406,11.23677954935871,1.3044842540378545,9237.928034629576,112.52090241608343,0.0,119.92098466483345,11.714667368982207,37.065584355178686,199.7688942501109,5.301524964788062,0.0
Microglial 20,15.800803513025304,15.318446982418033,0.0,0.0,0.0,626.232734860166,0.0,19.754825212380556,0.0,0.0,0.9588583130776657,22.06456565177497,0.0,155.09577595595798,0.0,73.78491417699763,0.0,7.7112931041208705,15044.745552307635,143.8005295416741,0.0,160.7382589777814,0.0,1466.1404918074415,211.27168755911094,20.23938046568483,0.0
Microglial 20,0.42651269330193475,29.373808278077238,0.0,0.0,0.0,3012.6735133830584,0.0,17.82011276093007,0.0,0.0,0.0,22.06456565177497,0.0,0.0,0.0,41.107762682281376,0.0,0.0,15480.595137437987,125.96354215663608,0.0,62.43090428214998,0.0,28.45524864958045,89.49990592801879,16.02169250141488,0.0
Microglial 20,3.47348365392837,40.11829525288919,0.0,0.0,0.0,2739.1968533515324,0.0,20.71810472848545,26.927361992331303,0.0,0.0,31.89216870175319,0.0,0.0,0.0,155.89513788294107,0.0,10.591345874534463,14745.012396155353,97.70228120075254,0.0,103.23483764308688,0.0,25.676817605586116,221.84741085755516,6.123850719021603,0.0
Microglial 20,4.679772574491581,20.64270638999568,26.85324441242498,0.0,0.0,1554.5471055446872,0.0,6.9022350922227895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.255666537533386,0.0,7.7112931041208705,30215.328033018242,94.57108371751882,23.71103742472017,104.44555757048761,0.0,31.132784903179065,127.56741465702883,8.107798062584147,0.0
Microglial 20,8.527754581291147,23.465071964840995,0.0,0.0,0.0,1096.633491803866,0.0,7.922423283324375,10.47016634866841,332.3162455004712,0.0,0.0,0.0,0.0,0.0,59.46878308579808,0.0,0.0,10829.036162491331,91.86277182352052,57.03127656816715,119.92098466483345,0.0,45.7205270372839,164.1160725319819,0.0,0.0
Microglial 20,5.075092872727416,15.318446982418033,0.0,0.0,0.0,72.06290365044872,0.0,0.0,0.0,0.0,0.0,60.70246364452315,0.0,0.0,0.0,0.0,0.0,0.0,12770.043337590745,126.78957377985512,268.2374437725759,65.12876897327328,0.0,54.493869434246655,174.62351881830196,28.52957924837342,0.0
